subNo condition blockNo trialNo trialID currentFrequency cueTargetInterval randomPreCueInterval response responseAccuracy startTime responseTime RT
18 irregular 2 62 162 71 2 0.573 faster 1 3.275629e+06 3.275632e+06 3.230
18 irregular 2 63 163 50 1 0.116 faster 0 3.275634e+06 3.275637e+06 3.121
18 irregular 2 64 164 49 3 0.501 slower 1 3.275639e+06 3.275643e+06 4.010
18 irregular 2 65 165 71 2 0.589 faster 1 3.275644e+06 3.275648e+06 3.793
18 irregular 2 66 166 70 2.500000e+00 0.520 faster 1 3.275649e+06 3.275653e+06 3.279
18 irregular 2 67 167 70 2 0.595 faster 1 3.275654e+06 3.275657e+06 3.299
18 irregular 2 68 168 69 2.500000e+00 0.598 faster 1 3.275659e+06 3.275662e+06 3.416
18 irregular 2 69 169 51 3 0.435 faster 0 3.275664e+06 3.275668e+06 4.413
18 irregular 2 70 170 50 1 0.171 faster 0 3.275669e+06 3.275671e+06 1.990
18 irregular 2 71 171 49 2.500000e+00 0.107 faster 0 3.275672e+06 3.275676e+06 3.675
18 irregular 2 72 172 72 1 0.196 faster 1 3.275677e+06 3.275679e+06 2.025
18 irregular 2 73 173 71 1.500000e+00 0.209 faster 1 3.275680e+06 3.275684e+06 3.489
18 irregular 2 74 174 49 2.500000e+00 0.581 faster 0 3.275685e+06 3.275689e+06 3.611
18 irregular 2 75 175 48 2 0.585 slower 1 3.275690e+06 3.275693e+06 2.872
18 irregular 2 76 176 49 3 0.584 slower 1 3.275694e+06 3.275698e+06 3.959
18 irregular 2 77 177 49 1.500000e+00 0.408 slower 1 3.275699e+06 3.275702e+06 2.564
18 irregular 2 78 178 50 3 0.404 faster 0 3.275703e+06 3.275707e+06 4.154
18 irregular 2 79 179 71 2 0.462 faster 1 3.275708e+06 3.275711e+06 2.897
18 irregular 2 80 180 71 3 0.565 faster 1 3.275712e+06 3.275716e+06 3.913
18 irregular 2 81 181 50 3 0.484 slower 1 3.275717e+06 3.275722e+06 4.470
18 irregular 2 82 182 50 1.500000e+00 0.242 slower 1 3.275723e+06 3.275726e+06 2.898
18 irregular 2 83 183 69 2.500000e+00 0.384 faster 1 3.275727e+06 3.275730e+06 3.326
